,country,additional_info,aka,designation,id,link,orgKey,source,hcp_id,hco_id
569,SPAIN,,,,7004,,,openai,7004,S152
570,SPAIN,,,,8229,,,openai,8229,S153
571,SPAIN,,,,8473,,,openai,8473,S154
572,SPAIN,,,,8477,,,openai,8477,S154
573,SPAIN,,,,8481,,,openai,8481,S154
574,SPAIN,,,,8485,,,openai,8485,S154
575,SPAIN,,,,8132,,,openai,8132,S153
576,SPAIN,,,,8132,,,openai,8132,S156
577,SPAIN,,,,8136,,,openai,8136,S156
578,SPAIN,,,,8140,,,openai,8140,S156
579,SPAIN,,,,8144,,,openai,8144,S153
580,SPAIN,,,,8144,,,openai,8144,S156
581,SPAIN,,,,8148,,,openai,8148,S156
582,SPAIN,,,,8373,,,orgIntel,8373,S157
583,SPAIN,,,,8377,,,openai,8377,S157
584,SPAIN,,,,8383,,,orgIntel,8383,S157
585,SPAIN,,,,8387,,,orgIntel,8387,S156
586,SPAIN,,,,8387,,,orgIntel,8387,S157
587,SPAIN,,,,8391,,,openai,8391,S157
588,SPAIN,,,,9071,,,openai,9071,S157
589,SPAIN,,,,9071,,,openai,9071,S158
590,SPAIN,,,,9074,,,openai,9074,S158
591,SPAIN,,,,9136,,,openai,9136,S158
592,SPAIN,,,,1015,,,orgIntel,1015,S159
593,SPAIN,,,,1203,,,openai,1203,S157
594,SPAIN,,,,1203,,,openai,1203,S159
595,SPAIN,,,,2510,,,orgIntel,2510,S159
596,SPAIN,,,,8724,,,openai,8724,S159
597,SPAIN,,,,8724,,,openai,8724,S160
598,SPAIN,,,,8728,,,openai,8728,S160
599,SPAIN,,,,6945,,,openai,6945,S160
600,SPAIN,,,,6945,,,openai,6945,S172
601,SPAIN,,,,6961,,,openai,6961,S172
602,SPAIN,,,,6962,,,orgIntel,6962,S172
603,SPAIN,,,,6972,,,orgIntel,6972,S172
604,SPAIN,,,,8180,,,openai,8180,S172
605,SPAIN,,,,8180,,,openai,8180,S173
606,SPAIN,,,,8184,,,openai,8184,S173
607,SPAIN,,,,8188,,,orgIntel,8188,S173
608,SPAIN,,,,8192,,,openai,8192,S173
609,SPAIN,,,,8453,,,orgIntel,8453,S174
610,SPAIN,,,,8457,,,openai,8457,S174
611,SPAIN,,,,8461,,,openai,8461,S174
613,SPAIN,,,,8469,,,orgIntel,8469,S174
614,SPAIN,,,,5857,,,orgIntel,5857,S174
615,SPAIN,,,,5857,,,orgIntel,5857,S175
616,SPAIN,,,,5862,,,openai,5862,S175
617,SPAIN,,,,5868,,,orgIntel,5868,S173
618,SPAIN,,,,5868,,,orgIntel,5868,S175
619,SPAIN,,,,5875,,,openai,5875,S175
620,SPAIN,,,,5879,,,openai,5879,S175
621,SPAIN,,,,8052,,,openai,8052,S176
622,SPAIN,,,,8056,,,openai,8056,S176
623,SPAIN,,,,8060,,,openai,8060,S176
624,SPAIN,,,,8064,,,openai,8064,S176
625,SPAIN,,,,8068,,,orgIntel,8068,S176
626,SPAIN,,,,8399,,,openai,8399,S177
627,SPAIN,,,,8403,,,orgIntel,8403,S177
628,SPAIN,,,,8898,,,openai,8898,S178
629,SPAIN,,,,8902,,,openai,8902,S178
630,SPAIN,,,,8910,,,orgIntel,8910,S178
631,SPAIN,,,,8914,,,orgIntel,8914,S178
632,SPAIN,,,,8918,,,orgIntel,8918,S178
633,SPAIN,,,,8922,,,openai,8922,S178
634,SPAIN,,,,8926,,,orgIntel,8926,S178
635,SPAIN,,,,3102,,,openai,3102,S179
636,SPAIN,,,,3604,,,openai,3604,S179
637,SPAIN,,,,3851,,,openai,3851,S179
638,SPAIN,,,,3919,,,openai,3919,S179
639,SPAIN,,,,3921,,,openai,3921,S179
640,SPAIN,,,,8700,,,openai,8700,S180
641,SPAIN,,,,8704,,,orgIntel,8704,S180
642,SPAIN,,,,8708,,,openai,8708,S180
643,SPAIN,,,,8712,,,openai,8712,S180
644,SPAIN,,,,8716,,,openai,8716,S180
645,SPAIN,,,,8209,,,openai,8209,S183
646,SPAIN,,,,8213,,,openai,8213,S183
647,SPAIN,,,,8217,,,openai,8217,S183
648,SPAIN,,,,8221,,,openai,8221,S183
649,SPAIN,,,,8225,,,openai,8225,S183
650,SPAIN,,,,8489,,,openai,8489,S184
651,SPAIN,,,,8493,,,openai,8493,S184
652,SPAIN,,,,8503,,,openai,8503,S184
653,SPAIN,,,,5839,,,openai,5839,S185
654,SPAIN,,,,5841,,,openai,5841,S185
655,SPAIN,,,,5842,,,orgIntel,5842,S185
656,SPAIN,,,,5854,,,openai,5854,S185
657,SPAIN,,,,8076,,,openai,8076,S186
658,SPAIN,,,,8080,,,openai,8080,S186
659,SPAIN,,,,8396,,,openai,8396,S187
660,SPAIN,,,,10258,,,openai,10258,S188
661,SPAIN,,,,10379,,,openai,10379,S188
662,SPAIN,,,,10462,,,openai,10462,S188
663,SPAIN,,,,10593,,,openai,10593,S188
664,SPAIN,,,,8720,,,openai,8720,S190
665,SPAIN,,,,8675,,,openai,8675,S191
666,SPAIN,,,,8679,,,orgIntel,8679,S191
667,SPAIN,,,,8680,,,openai,8680,S191
668,SPAIN,,,,8683,,,openai,8683,S191
669,SPAIN,,,,8543,,,openai,8543,S194
670,SPAIN,,,,8547,,,openai,8547,S194
671,SPAIN,,,,8553,,,openai,8553,S194
672,SPAIN,,,,8557,,,orgIntel,8557,S194
673,SPAIN,,,,8561,,,openai,8561,S194
674,SPAIN,,,,5886,,,openai,5886,S195
675,SPAIN,,,,8084,,,openai,8084,S196
676,SPAIN,,,,8088,,,openai,8088,S196
677,SPAIN,,,,8092,,,openai,8092,S196
678,SPAIN,,,,8096,,,orgIntel,8096,S196
679,SPAIN,,,,8100,,,openai,8100,S196
680,SPAIN,,,,8104,,,openai,8104,S196
681,SPAIN,,,,8108,,,openai,8108,S196
682,SPAIN,,,,8313,,,openai,8313,S197
684,SPAIN,,,,8321,,,openai,8321,S197
685,SPAIN,,,,8325,,,orgIntel,8325,S197
686,SPAIN,,,,9935,,,openai,9935,S198
687,SPAIN,,,,10076,,,openai,10076,S198
689,SPAIN,,,,4817,,,orgIntel,4817,S199
690,SPAIN,,,,4821,,,openai,4821,S199
691,SPAIN,,,,4932,,,openai,4932,S199
692,SPAIN,,,,4952,,,orgIntel,4952,S199
693,SPAIN,,,,8826,,,orgIntel,8826,S200
694,SPAIN,,,,8830,,,orgIntel,8830,S200
695,SPAIN,,,,8834,,,orgIntel,8834,S200
696,SPAIN,,,,8790,,,orgIntel,8790,S201
697,SPAIN,,,,8794,,,orgIntel,8794,S201
698,SPAIN,,,,8802,,,openai,8802,S200
699,SPAIN,,,,8798,,,orgIntel,8798,S201
700,SPAIN,,,,8802,,,openai,8802,S201
701,SPAIN,,,,8806,,,openai,8806,S201
702,SPAIN,,,,8196,,,openai,8196,S203
703,SPAIN,,,,8200,,,openai,8200,S203
704,SPAIN,,,,8201,,,openai,8201,S203
705,SPAIN,,,,8205,,,openai,8205,S203
706,SPAIN,,,,8523,,,openai,8523,S204
708,SPAIN,,,,8531,,,openai,8531,S203
709,SPAIN,,,,8531,,,openai,8531,S204
710,SPAIN,,,,8539,,,openai,8539,S204
712,SPAIN,,,,8329,,,openai,8329,S207
713,SPAIN,,,,8333,,,openai,8333,S207
715,SPAIN,,,,9654,,,openai,9654,S207
716,SPAIN,,,,9654,,,openai,9654,S208
717,SPAIN,,,,9820,,,openai,9820,S208
718,SPAIN,,,,9821,,,openai,9821,S206
719,SPAIN,,,,9821,,,openai,9821,S208
720,SPAIN,,,,9834,,,openai,9834,S208
721,SPAIN,,,,5745,,,orgIntel,5745,S208
722,SPAIN,,,,5745,,,orgIntel,5745,S209
723,SPAIN,,,,5809,,,openai,5809,S209
724,SPAIN,,,,5819,,,openai,5819,S209
725,SPAIN,,,,5838,,,openai,5838,S209
726,SPAIN,,,,8810,,,openai,8810,S210
727,SPAIN,,,,8814,,,orgIntel,8814,S210
728,SPAIN,,,,8818,,,openai,8818,S209
729,SPAIN,,,,8818,,,openai,8818,S210
730,SPAIN,,,,8822,,,openai,8822,S210
731,SPAIN,,,,8607,,,openai,8607,S220
732,SPAIN,,,,8611,,,openai,8611,S220
734,SPAIN,,,,8511,,,openai,8511,S221
735,SPAIN,,,,8515,,,openai,8515,S221
736,SPAIN,,,,8519,,,orgIntel,8519,S221
737,SPAIN,,,,8269,,,openai,8269,S222
738,SPAIN,,,,8273,,,openai,8273,S222
739,SPAIN,,,,7040,,,orgIntel,7040,S223
740,SPAIN,,,,7043,,,orgIntel,7043,S223
742,SPAIN,,,,7048,,,openai,7048,S223
744,SPAIN,,,,8647,,,openai,8647,S222
745,SPAIN,,,,8647,,,openai,8647,S224
746,SPAIN,,,,8651,,,openai,8651,S224
747,SPAIN,,,,8655,,,openai,8655,S224
749,SPAIN,,,,8289,,,openai,8289,S225
750,SPAIN,,,,8293,,,openai,8293,S225
751,SPAIN,,,,8297,,,openai,8297,S225
752,SPAIN,,,,8301,,,orgIntel,8301,S225
755,SPAIN,,,,7060,,,openai,7060,S226
757,SPAIN,,,,6881,,,openai,6881,S229
758,SPAIN,,,,8577,,,openai,8577,S230
759,SPAIN,,,,8581,,,openai,8581,S230
760,SPAIN,,,,8585,,,orgIntel,8585,S230
761,SPAIN,,,,8589,,,openai,8589,S230
762,SPAIN,,,,8593,,,openai,8593,S230
763,SPAIN,,,,8597,,,openai,8597,S230
764,SPAIN,,,,8603,,,openai,8603,S230
765,USA,,,,8885,,,openai,8885,U001
766,USA,,,,8889,,,openai,8889,U001
767,USA,,,,8893,,,openai,8893,U001
768,USA,,,,8897,,,openai,8897,U002
769,USA,,,,8897,,,openai,8897,U001
770,USA,,,,8901,,,openai,8901,U001
771,USA,,,,18065,,,orgIntel,18065,U002
772,USA,,,,2938,,,openai,2938,U003
774,USA,,,,3728,,,openai,3728,U003
775,USA,,,,3814,,,openai,3814,U003
776,USA,,,,3745,,,openai,3745,U003
777,USA,,,,3814,,,openai,3814,U004
778,USA,,,,3823,,,openai,3823,U004
779,USA,,,,3845,,,openai,3845,U004
780,USA,,,,3847,,,openai,3847,U004
781,USA,,,,3847,,,openai,3847,U005
782,USA,,,,8739,,,openai,8739,U005
784,USA,,,,8747,,,orgIntel,8747,U005
785,USA,,,,8755,,,orgIntel,8755,U005
786,USA,,,,8759,,,orgIntel,8759,U005
787,USA,,,,8773,,,openai,8773,U005
788,USA,,,,18239,,,orgIntel,18239,U006
789,USA,,,,18356,,,openai,18356,U006
790,USA,,,,18572,,,openai,18572,U006
791,USA,,,,2509,,,openai,2509,U007
792,USA,,,,2540,,,orgIntel,2540,U007
793,USA,,,,4731,,,openai,4731,U008
794,USA,,,,4734,,,orgIntel,4734,U008
795,USA,,,,4736,,,openai,4736,U008
796,USA,,,,4758,,,openai,4758,U008
797,USA,,,,8468,,,openai,8468,U009
798,USA,,,,8472,,,openai,8472,U009
799,USA,,,,8476,,,orgIntel,8476,U009
800,USA,,,,8480,,,openai,8480,U009
803,USA,,,,8869,,,openai,8869,U010
804,USA,,,,8873,,,orgIntel,8873,U010
805,USA,,,,8877,,,openai,8877,U010
806,USA,,,,8881,,,openai,8881,U010
807,USA,,,,11328,,,openai,11328,U011
810,USA,,,,12004,,,orgIntel,12004,U011
811,USA,,,,12374,,,openai,12374,U011
812,USA,,,,12593,,,orgIntel,12593,U012
813,USA,,,,12593,,,orgIntel,12593,U011
814,USA,,,,3849,,,orgIntel,3849,U012
815,USA,,,,3874,,,openai,3874,U012
816,USA,,,,3896,,,openai,3896,U011
817,USA,,,,3896,,,openai,3896,U012
818,USA,,,,3915,,,openai,3915,U012
819,USA,,,,3965,,,openai,3965,U012
820,USA,,,,8600,,,orgIntel,8600,U013
821,USA,,,,8602,,,openai,8602,U013
822,USA,,,,8606,,,openai,8606,U013
823,USA,,,,8610,,,openai,8610,U014
824,USA,,,,8610,,,openai,8610,U013
825,USA,,,,8614,,,orgIntel,8614,U013
826,USA,,,,3756,,,orgIntel,3756,U014
827,USA,,,,3758,,,openai,3758,U014
828,USA,,,,3759,,,openai,3759,U014
829,USA,,,,3765,,,openai,3765,U014
830,USA,,,,3774,,,openai,3774,U014
831,USA,,,,4714,,,openai,4714,U015
832,USA,,,,4718,,,openai,4718,U014
833,USA,,,,4718,,,openai,4718,U015
834,USA,,,,4720,,,openai,4720,U015
835,USA,,,,4729,,,openai,4729,U015
836,USA,,,,8026,,,orgIntel,8026,U101
837,USA,,,,8522,,,openai,8522,U101
838,USA,,,,8522,,,openai,8522,U102
839,USA,,,,8526,,,openai,8526,U102
841,USA,,,,8534,,,openai,8534,U102
842,USA,,,,17096,,,openai,17096,U103
843,USA,,,,17245,,,openai,17245,U103
844,USA,,,,17432,,,orgIntel,17432,U103
845,USA,,,,17594,,,openai,17594,U103
846,USA,,,,17783,,,openai,17783,U103
847,USA,,,,17942,,,openai,17942,U103
848,USA,,,,8114,,,openai,8114,U103
849,USA,,,,8114,,,openai,8114,U121
850,USA,,,,8118,,,openai,8118,U121
851,USA,,,,8122,,,openai,8122,U121
852,USA,,,,8126,,,openai,8126,U121
853,USA,,,,8324,,,openai,8324,U121
854,USA,,,,8324,,,openai,8324,U122
855,USA,,,,8328,,,openai,8328,U122
856,USA,,,,8332,,,openai,8332,U122
857,USA,,,,8336,,,openai,8336,U122
858,USA,,,,8340,,,openai,8340,U122
859,USA,,,,8576,,,openai,8576,U123
860,USA,,,,8630,,,openai,8630,U124
861,USA,,,,8634,,,orgIntel,8634,U124
862,USA,,,,8638,,,openai,8638,U124
863,USA,,,,8642,,,openai,8642,U124
864,USA,,,,13579,,,orgIntel,13579,U125
865,USA,,,,13742,,,openai,13742,U125
866,USA,,,,13868,,,orgIntel,13868,U125
867,USA,,,,14055,,,orgIntel,14055,U125
868,USA,,,,14223,,,openai,14223,U125
869,USA,,,,16408,,,openai,16408,U126
870,USA,,,,16579,,,openai,16579,U126
871,USA,,,,16731,,,orgIntel,16731,U126
872,USA,,,,16842,,,openai,16842,U126
873,USA,,,,16842,,,openai,16842,U127
874,USA,,,,5732,,,openai,5732,U127
875,USA,,,,5746,,,openai,5746,U127
876,USA,,,,5824,,,openai,5824,U127
877,USA,,,,5910,,,orgIntel,5910,U127
878,USA,,,,5937,,,openai,5937,U127
879,USA,,,,8781,,,openai,8781,U127
880,USA,,,,8781,,,openai,8781,U128
881,USA,,,,8785,,,openai,8785,U128
882,USA,,,,8789,,,openai,8789,U128
883,USA,,,,8793,,,openai,8793,U128
884,USA,,,,8797,,,openai,8797,U128
885,USA,,,,8264,,,openai,8264,U129
886,USA,,,,8268,,,openai,8268,U129
887,USA,,,,8272,,,openai,8272,U129
888,USA,,,,8276,,,orgIntel,8276,U129
889,USA,,,,8276,,,orgIntel,8276,U130
891,USA,,,,8074,,,openai,8074,U130
893,USA,,,,8082,,,orgIntel,8082,U131
894,USA,,,,8086,,,openai,8086,U131
895,USA,,,,8090,,,openai,8090,U131
896,USA,,,,8344,,,openai,8344,U132
897,USA,,,,8348,,,openai,8348,U132
898,USA,,,,8352,,,openai,8352,U132
899,USA,,,,8356,,,openai,8356,U132
901,USA,,,,8456,,,openai,8456,U133
902,USA,,,,8460,,,openai,8460,U132
903,USA,,,,8460,,,openai,8460,U133
904,USA,,,,8464,,,openai,8464,U133
905,USA,,,,8618,,,openai,8618,U134
906,USA,,,,8622,,,openai,8622,U134
907,USA,,,,10023,,,openai,10023,U135
908,USA,,,,10200,,,openai,10200,U135
910,USA,,,,11085,,,openai,11085,U135
911,USA,,,,11262,,,openai,11262,U135
912,USA,,,,7026,,,openai,7026,U137
913,USA,,,,7030,,,openai,7030,U137
915,USA,,,,7038,,,openai,7038,U137
916,USA,,,,7042,,,openai,7042,U137
917,USA,,,,8921,,,orgIntel,8921,U138
918,USA,,,,8925,,,openai,8925,U138
919,USA,,,,8929,,,openai,8929,U138
920,USA,,,,8933,,,openai,8933,U138
921,USA,,,,8216,,,openai,8216,U138
922,USA,,,,8216,,,openai,8216,U139
923,USA,,,,8220,,,openai,8220,U139
924,USA,,,,8224,,,openai,8224,U139
925,USA,,,,8228,,,openai,8228,U139
926,USA,,,,8232,,,openai,8232,U139
927,USA,,,,8150,,,openai,8150,U141
928,USA,,,,8154,,,openai,8154,U141
929,USA,,,,8162,,,openai,8162,U141
930,USA,,,,8166,,,orgIntel,8166,U141
931,USA,,,,8376,,,openai,8376,U142
932,USA,,,,8380,,,openai,8380,U142
933,USA,,,,8382,,,openai,8382,U142
934,USA,,,,8386,,,openai,8386,U142
935,USA,,,,8390,,,openai,8390,U142
936,USA,,,,8394,,,openai,8394,U142
937,USA,,,,8723,,,openai,8723,U144
938,USA,,,,8727,,,orgIntel,8727,U142
939,USA,,,,8727,,,orgIntel,8727,U144
940,USA,,,,8731,,,openai,8731,U144
941,USA,,,,8735,,,openai,8735,U144
942,USA,,,,14392,,,openai,14392,U145
943,USA,,,,14680,,,orgIntel,14680,U145
945,USA,,,,14952,,,openai,14952,U145
946,USA,,,,5612,,,openai,5612,U147
947,USA,,,,8821,,,orgIntel,8821,U147
948,USA,,,,8821,,,orgIntel,8821,U148
949,USA,,,,8825,,,openai,8825,U148
950,USA,,,,8212,,,orgIntel,8212,U149
951,USA,,,,8050,,,openai,8050,U150
952,USA,,,,8054,,,openai,8054,U150
953,USA,,,,8058,,,orgIntel,8058,U150
956,USA,,,,8094,,,openai,8094,U151
957,USA,,,,8098,,,openai,8098,U150
958,USA,,,,8098,,,openai,8098,U151
959,USA,,,,8102,,,openai,8102,U151
961,USA,,,,8110,,,openai,8110,U151
962,USA,,,,8398,,,openai,8398,U152
963,USA,,,,8552,,,openai,8552,U153
964,USA,,,,8556,,,openai,8556,U153
965,USA,,,,8560,,,openai,8560,U153
966,USA,,,,8564,,,openai,8564,U153
967,USA,,,,8568,,,openai,8568,U153
968,USA,,,,8572,,,openai,8572,U153
969,USA,,,,8646,,,orgIntel,8646,U153
970,USA,,,,8646,,,orgIntel,8646,U154
971,USA,,,,8650,,,openai,8650,U154
972,USA,,,,8654,,,orgIntel,8654,U154
973,USA,,,,8658,,,orgIntel,8658,U154
974,USA,,,,8662,,,openai,8662,U154
975,USA,,,,12956,,,openai,12956,U155
976,USA,,,,13078,,,orgIntel,13078,U155
977,USA,,,,13291,,,orgIntel,13291,U155
978,USA,,,,13406,,,openai,13406,U155
980,USA,,,,7010,,,orgIntel,7010,U157
982,USA,,,,8909,,,openai,8909,U158
983,USA,,,,8913,,,orgIntel,8913,U158
984,USA,,,,8917,,,openai,8917,U158
985,USA,,,,8256,,,openai,8256,U158
986,USA,,,,8256,,,openai,8256,U159
987,USA,,,,8260,,,openai,8260,U159
989,USA,,,,8006,,,orgIntel,8006,U160
990,USA,,,,8010,,,openai,8010,U160
991,USA,,,,8014,,,orgIntel,8014,U160
992,USA,,,,8018,,,openai,8018,U160
993,USA,,,,8022,,,openai,8022,U160
994,USA,,,,8022,,,openai,8022,U172
995,USA,,,,8422,,,openai,8422,U172
996,USA,,,,8426,,,orgIntel,8426,U172
997,USA,,,,8430,,,openai,8430,U172
998,USA,,,,8434,,,openai,8434,U172
999,USA,,,,8438,,,openai,8438,U172
1000,USA,,,,8502,,,openai,8502,U173
1001,USA,,,,8506,,,orgIntel,8506,U173
1002,USA,,,,8510,,,openai,8510,U173
1003,USA,,,,8514,,,openai,8514,U173
1004,USA,,,,8518,,,openai,8518,U173
1005,USA,,,,8687,,,openai,8687,U174
1006,USA,,,,8691,,,openai,8691,U174
1007,USA,,,,8695,,,openai,8695,U174
1008,USA,,,,8699,,,orgIntel,8699,U174
1009,USA,,,,8703,,,orgIntel,8703,U174
1011,USA,,,,6014,,,openai,6014,U177
1012,USA,,,,6037,,,openai,6037,U177
1013,USA,,,,6837,,,openai,6837,U177
1014,USA,,,,6849,,,openai,6849,U177
1015,USA,,,,7002,,,openai,7002,U177
1017,USA,,,,8849,,,openai,8849,U178
1018,USA,,,,8857,,,openai,8857,U178
1019,USA,,,,8861,,,openai,8861,U178
1020,USA,,,,8865,,,openai,8865,U178
1021,USA,,,,8236,,,openai,8236,U179
1022,USA,,,,8240,,,openai,8240,U179
1023,USA,,,,8244,,,orgIntel,8244,U179
1024,USA,,,,8248,,,orgIntel,8248,U179
1025,USA,,,,8252,,,openai,8252,U179
1026,USA,,,,7062,,,openai,7062,U180
1027,USA,,,,7066,,,openai,7066,U180
1028,USA,,,,7070,,,openai,7070,U180
1029,USA,,,,7074,,,openai,7074,U180
1030,USA,,,,7078,,,openai,7078,U180
1032,USA,,,,8134,,,orgIntel,8134,U181
1033,USA,,,,8138,,,openai,8138,U181
1034,USA,,,,8142,,,openai,8142,U181
1035,USA,,,,8146,,,openai,8146,U180
1036,USA,,,,8146,,,openai,8146,U181
1037,USA,,,,8402,,,orgIntel,8402,U182
1038,USA,,,,8406,,,openai,8406,U182
1039,USA,,,,8410,,,openai,8410,U182
1040,USA,,,,8414,,,orgIntel,8414,U182
1041,USA,,,,8418,,,openai,8418,U182
1042,USA,,,,8488,,,openai,8488,U183
1043,USA,,,,8492,,,openai,8492,U183
1044,USA,,,,8496,,,openai,8496,U183
1045,USA,,,,8500,,,openai,8500,U183
1046,USA,,,,8707,,,openai,8707,U184
1047,USA,,,,8711,,,openai,8711,U184
1048,USA,,,,8715,,,openai,8715,U184
1049,USA,,,,8719,,,openai,8719,U184
1050,USA,,,,8961,,,openai,8961,U180
1051,USA,,,,8961,,,openai,8961,U188
1052,USA,,,,9138,,,openai,9138,U188
1053,USA,,,,9315,,,orgIntel,9315,U188
1054,USA,,,,9492,,,openai,9492,U188
1055,USA,,,,9669,,,openai,9669,U188
1056,USA,,,,9732,,,openai,9732,U188
1057,USA,,,,8308,,,openai,8308,U189
1058,USA,,,,8312,,,openai,8312,U189
1059,USA,,,,8316,,,openai,8316,U189
1060,USA,,,,8320,,,openai,8320,U189
1061,USA,,,,7312,,,openai,7312,U190
1062,USA,,,,7510,,,orgIntel,7510,U191
1063,USA,,,,7510,,,orgIntel,7510,U190
1064,USA,,,,7817,,,orgIntel,7817,U190
1065,USA,,,,7954,,,openai,7954,U190
1066,USA,,,,8170,,,orgIntel,8170,U191
1067,USA,,,,8174,,,openai,8174,U191
1068,USA,,,,8178,,,orgIntel,8178,U191
1069,USA,,,,8182,,,openai,8182,U191
1070,USA,,,,15823,,,openai,15823,U195
1071,USA,,,,15984,,,openai,15984,U191
1072,USA,,,,15984,,,openai,15984,U195
1073,USA,,,,16145,,,openai,16145,U195
1074,USA,,,,16297,,,openai,16297,U195
1075,USA,,,,7014,,,openai,7014,U195
1076,USA,,,,7014,,,openai,7014,U197
1077,USA,,,,7018,,,orgIntel,7018,U197
1078,USA,,,,7019,,,orgIntel,7019,U197
1079,USA,,,,7022,,,openai,7022,U197
1082,USA,,,,8805,,,orgIntel,8805,U198
1083,USA,,,,8809,,,openai,8809,U198
1085,USA,,,,8817,,,openai,8817,U198
1086,USA,,,,7082,,,openai,7082,U200
1087,USA,,,,7086,,,openai,7086,U200
1088,USA,,,,7090,,,openai,7090,U200
1089,USA,,,,7094,,,openai,7094,U201
1090,USA,,,,7094,,,openai,7094,U200
1091,USA,,,,8030,,,openai,8030,U201
1092,USA,,,,8034,,,openai,8034,U201
1093,USA,,,,8038,,,openai,8038,U201
1094,USA,,,,8042,,,openai,8042,U201
1095,USA,,,,8046,,,openai,8046,U201
1097,USA,,,,8190,,,openai,8190,U202
1098,USA,,,,8194,,,openai,8194,U200
1099,USA,,,,8194,,,openai,8194,U202
1100,USA,,,,8198,,,openai,8198,U202
1101,USA,,,,8204,,,openai,8204,U202
1102,USA,,,,8208,,,openai,8208,U202
1104,USA,,,,8542,,,openai,8542,U203
1105,USA,,,,8546,,,openai,8546,U203
1106,USA,,,,8550,,,openai,8550,U203
1107,USA,,,,8777,,,openai,8777,U204
1108,USA,,,,15034,,,openai,15034,U205
1109,USA,,,,15189,,,orgIntel,15189,U205
1110,USA,,,,15324,,,openai,15324,U205
1111,USA,,,,15467,,,openai,15467,U205
1112,USA,,,,15678,,,orgIntel,15678,U202
1113,USA,,,,15678,,,orgIntel,15678,U205
1114,USA,,,,8829,,,orgIntel,8829,U208
1115,USA,,,,8833,,,openai,8833,U208
1116,USA,,,,8837,,,openai,8837,U208
1118,USA,,,,8280,,,openai,8280,U209
1119,USA,,,,8284,,,openai,8284,U209
1120,USA,,,,8288,,,openai,8288,U209
1121,USA,,,,8292,,,orgIntel,8292,U209
1122,USA,,,,8304,,,openai,8304,U208
1123,USA,,,,8304,,,openai,8304,U209
1124,USA,,,,7046,,,openai,7046,U210
1125,USA,,,,7050,,,orgIntel,7050,U210
1127,USA,,,,7058,,,orgIntel,7058,U210
1128,USA,,,,8446,,,openai,8446,U222
1129,USA,,,,8450,,,openai,8450,U222
1130,USA,,,,8666,,,openai,8666,U224
1131,USA,,,,8670,,,openai,8670,U224
1132,USA,,,,8674,,,openai,8674,U224
1133,USA,,,,8682,,,openai,8682,U224
1134,USA,,,,12685,,,orgIntel,12685,U225
1135,USA,,,,12843,,,openai,12843,U225
1137,USA,,,,8364,,,orgIntel,8364,U227
1138,USA,,,,8368,,,openai,8368,U227
1140,USA,,,,4786,,,openai,4786,U224
1141,USA,,,,4786,,,openai,4786,U228
1142,USA,,,,4794,,,orgIntel,4794,U228
1143,USA,,,,4814,,,openai,4814,U228
1144,USA,,,,4836,,,openai,4836,U228
1145,USA,,,,4903,,,openai,4903,U228
1146,USA,,,,5219,,,openai,5219,U228
1147,USA,,,,8580,,,openai,8580,U229
1148,USA,,,,8584,,,openai,8584,U227
1149,USA,,,,8584,,,openai,8584,U229
1150,USA,,,,8588,,,openai,8588,U229
1151,USA,,,,8592,,,orgIntel,8592,U229
1152,USA,,,,8596,,,openai,8596,U229
